Date,Content
2020-06-23,"New for subscribers:  Morgan Stanley thinks Tesla at $1,000 is ignoring the risks, stock set to plunge "
2020-06-23,"Google’s Sundar Pichai, YouTube’s Susan Wojcicki and Tesla’s Elon Musk were quick to condemn President Trump’s latest immigration crackdown, as were representatives from Amazon, Facebook and Twitter. "
2020-06-23,"Google, Amazon and Tesla slam Trump's immigration crackdown "
2020-06-22,Elon Musk says Tesla shareholder meeting and 'Battery Day' tentatively set for Sept. 15 
2020-06-20,Elon Musk tweets that Tesla will have to postpone its annual shareholder meeting 
2020-06-19,Tesla tells employees merit awards are on hold after Covid-19 
2020-06-19,"On the morning of Juneteenth, Tesla tells employees they can take the day off unpaid "
2020-06-19,"New for subscribers:  Here are Friday's biggest analyst calls of the day: Apple, Tesla, Slack, Oracle, Ulta &amp; more "
2020-06-19,"Tesla: 'Wait for the inevitable pullback' to buy, trader says $TSLA (via @TradingNation) "
2020-06-18,"New for subscribers:  Here are Thursday's biggest analyst calls of the day: Tesla, Shopify, PayPal &amp; more "
2020-06-18,"New for subscribers:  Jefferies says momentum is building in Tesla, nearly doubles forecast to a Wall Street high $1,200 "
2020-06-18,Ford launching new driver system to compete with Tesla's Autopilot and GM's Super Cruise 
2020-06-17,"Stocks making the biggest moves in the premarket: Oracle, Southwest, United, Tesla, Amazon &amp; more "
2020-06-16,Tesla plans to use Glencore cobalt in new Gigafactories 
2020-06-16,"Tesla cuts price of Model S Long Range Plus, claims EPA-rated range of 402 miles "
2020-06-15,"As Tesla falls on downgrades, investors should consider buying the dip: Traders $TSLA (via @TradingNation) "
2020-06-14,"Tesla and Elon Musk may have started an EV revolution, but it was a wild ride to get to the Model 3. 🚗 Watch the full documentary here: "
2020-06-13,"Dyson founder reveals scrapped electric SUV that cost him $600 million, was meant to be Tesla rival — take a look. (via @CNBCMakeIt) "
2020-06-13,"Tesla and Elon Musk may have started an EV revolution, but it was a wild ride to get to the Model 3. 🚗 Watch the full documentary here: "
2020-06-12,"Tesla safety boss tries to calm factory workers, some are concerned about lax coronavirus precautions "
2020-06-12,"Stocks making the biggest moves midday: Hertz, Tesla, Adobe &amp; more "
2020-06-12,"New for subscribers:  Here are Friday's biggest analyst calls of the day: Tesla, Caterpillar, airlines &amp; more "
2020-06-12,"New for subscribers:  Goldman Sachs and Morgan Stanley downgrade Tesla, saying the stock has gotten ahead of itself "
2020-06-12,"Stocks making the biggest moves in the premarket: Lululemon, Caterpillar, Sony, Tesla, Boeing &amp; more "
2020-06-10,GM's Cruise hires former Tesla and Lucid engineer to lead safety 
2020-06-10,"Stocks making the biggest moves midday: Tesla, AMC Entertainment, Five Below, Starbucks &amp; more "
2020-06-10,Musk memo calls on Tesla to begin volume production of Semi 
2020-06-10,"New for subscribers:  Here are Wednesday's biggest analyst calls of the day: Tesla, Alphabet, Chevron, airlines &amp; more "
2020-06-10,"“I would like to be able to get more money to buy more Tesla,” Ron Baron says. "
2020-06-10,"There could be exponential growth ahead for Tesla and SpaceX, billionaire investor Ron Baron says. "
2020-06-09,"“I would like to be able to get more money to buy more Tesla,” Ron Baron says. "
2020-06-09,"There could be exponential growth ahead for Tesla and SpaceX, billionaire investor Ron Baron says. "
2020-06-09,Tesla investor Ron Baron expects exponential growth for Elon Musk's car company and SpaceX 
2020-06-09,"Dyson founder reveals scrapped electric SUV that cost him $600 million, was meant to be Tesla rival — take a look. (via @CNBCMakeIt) "
2020-06-08,"Top Tesla investor bets flying taxis are the future, taking a stake in German start-up Lilium "
2020-06-08,Tesla shares hit record closing price 
2020-06-05,"Dyson founder reveals scrapped electric SUV that cost him $600 million, was meant to be Tesla rival — take a look. (via @CNBCMakeIt) "
2020-06-05,"Tesla is headed to $1000, trader says. Here's one way to ride the rally $TSLA (via @TradingNation) "
2020-06-04,"Dyson founder reveals scrapped electric SUV that cost him $600 million, was meant to be Tesla rival — take a look (via @CNBCMakeIt) "
2020-05-31,"Kevin O’Leary: If Elon Musk pitched Tesla on ""Shark Tank,"" ""I would have said no."" "
2020-05-30,"Jay Leno: What it's like to drive the Tesla Cybertruck—from ""instant acceleration"" to how the interior feels. (via @CNBCMakeIt) "
2020-05-29,"Led by Tesla, electric vehicle sales are predicted to surge in 2021 "
2020-05-29,"Tesla sent 20 staffers to SpaceX, Elon Musk's other company, filing shows "
2020-05-28,"Elon Musk earns first performance-based payout from Tesla, worth more than $700 million "
2020-05-28,"Jay Leno: What it's like to drive the Tesla Cybertruck—from ""instant acceleration"" to how the interior feels. (via @CNBCMakeIt) "
2020-05-27,Tesla price cuts show realism in face of coronavirus slowdown 
2020-05-27,"New for subscribers:  Here are the biggest analyst calls of the day: Tesla, Facebook, Pinterest, Apple &amp; more "
2020-05-27,"Stocks making the biggest moves in the premarket: Tractor Supply, Disney, Boeing, Tesla &amp; more "
2020-05-26,"Stay up-to-date with how companies like Facebook, Tesla and Mastercard plan to reopen here: "
2020-05-23,"Kevin O’Leary: If Elon Musk pitched Tesla on ""Shark Tank,"" ""I would have said no."" "
2020-05-22,Ark Invest CEO: Why we've sold Tesla despite our long-term bull case $TSLA (via @ETFEdgeCNBC) 
2020-05-21,Tesla returns to 'normal operations' at U.S. factories — read the email sent to production workforce 
2020-05-21,Tesla on Wednesday dropped the lawsuit it filed in early May against California’s Alameda County. The lawsuit asserted the county’s rules on mandated Covid-19 shutdowns contradicted California state policy. 
2020-05-20,Tesla drops lawsuit against California's Alameda County over coronavirus restrictions 
2020-05-20,Elon Musk's threat to leave California could cost Tesla $1 billion — and be worth it 
2020-05-19,California governor says he's not worried about Musk moving Tesla out of state 'anytime soon' 
2020-05-17,"Kevin O'Leary: If Elon Musk pitched Tesla on ""Shark Tank,"" ""I would have said no."" (via @CNBCMakeIt) "
2020-05-16,"Kevin O’Leary: If Elon Musk pitched Tesla on ""Shark Tank,"" ""I would have said no."" "
2020-05-15,Tesla considers building its next factory in Austin or Tulsa 
2020-05-15,"“Once you are called back, you will no longer be on furlough so if you choose not to work, it may impact your unemployment benefits as determined by your local government agency – and not by Tesla,"" the company's HR boss said to employees. "
2020-05-14,Tesla factory inspected by Fremont Police as authorities give green light to gradual reopening 
2020-05-14,"Kevin O’Leary: If Elon Musk pitched Tesla on ""Shark Tank,"" ""I would have said no."" "
2020-05-14,"“Once you are called back, you will no longer be on furlough so if you choose not to work, it may impact your unemployment benefits as determined by your local government agency – and not by Tesla,"" the company's HR boss said to employees. "
2020-05-13,Some Tesla factory employees say they’re being pressured to return to work. 
2020-05-13,"Tesla HR to employees: 'Choose not to work, it may impact your unemployment benefits' "
2020-05-13,"California AG says local officials are dealing with Tesla's reopening, but he's 'ready to enforce' violations of the state order "
2020-05-12,"Stocks making the biggest moves after hours: Adaptive Biotechnologies, Facebook, Tesla and more "
2020-05-12,Tesla workers describe precautions in factory as Musk and officials continue to fight over reopening 
2020-05-12,Cramer: Elon Musk is 'dead right' to reopen Tesla's auto manufacturing plant in California 
2020-05-12,Palihapitiya defends Musk's decision to open Tesla production in defiance of local authorities 
2020-05-12,"Alameda County officials shouldn’t be fighting Elon Musk on Twitter, Chamath Palihapitiya says. “Alameda should sit down with Tesla, have them walk through their entire testing mechanism, the protocols they’re taking, and actually make a decision.” "
2020-05-12,"Stocks making the biggest moves in the premarket: Casper Sleep, Tesla, Eventbrite, Hertz &amp; more "
2020-05-12,"Kevin O'Leary: If Elon Musk pitched Tesla on ""Shark Tank,"" ""I would have said no."" (via @CNBCMakeIt) "
2020-05-12,"Kevin O’Leary: If Elon Musk pitched Tesla on ""Shark Tank,"" ""I would have said no."" "
2020-05-11,"California Gov. Newsom says he didn't know Tesla reopened its factory, defying Covid-19 orders "
2020-05-11,Elon Musk tweeted threats over the weekend that he would move Tesla’s headquarters to Nevada or Texas — a move that could save him billions. 
2020-05-11,Elon Musk could save billions in taxes if Tesla moves its headquarters to Nevada or Texas 
2020-05-11,"Elon Musk, an outspoken critic of coronavirus lockdown measures, has threatened to move Tesla’s headquarters out of California. "
2020-05-11,"Tesla is suing California’s Alameda County, as Elon Musk threatens to move its headquarters out of the state. @Lebeaucarnews has the details. "
2020-05-11,Mnuchin says he agrees with Elon Musk and California should let Tesla make cars again 
2020-05-11,Tesla Model 3 sales in China fell over 64% in April compared with the previous month. 
2020-05-10,Tesla says it will resume operations. Here is the company's plan to bring employees back to work 
2020-05-10,"Kevin O'Leary: If Elon Musk pitched Tesla on ""Shark Tank,"" ""I would have said no."" (via @CNBCMakeIt) "
2020-05-09,Read the full complaint Tesla filed in federal court against California's Alameda County 
2020-05-09,Elon Musk says Tesla will move its headquarters out of California amid Fremont factory shutdown due to coronavirus 
2020-05-09,These experts think Tesla's in a better position than other US automakers to survive the recession 
2020-05-08,"Tesla is not cleared to reopen US factory, local officials say. "
2020-05-08,"Tesla 'not given the green light' to reopen U.S. car factory, says local official "
2020-05-08,"Stocks making the biggest moves midday: Tesla, Uber, Disney &amp; more "
2020-05-08,Tesla shares are up more than 7% since Elon Musk said the stock was 'too high' 
2020-05-08,"In an e-mail sent overnight, Tesla CEO Elon Musk told employees that the company would try to restart production at its Fremont car plant this afternoon. "
2020-05-08,Tesla’s Fremont car plant will resume “limited operations” today. 
2020-05-08,Tesla's Fremont plant will resume 'limited operations' on Friday 
2020-05-08,"Kevin O'Leary: If Elon Musk pitched Tesla on ""Shark Tank,"" ""I would have said no."" (via @CNBCMakeIt) "
2020-05-07,Tesla reportedly halts car production at Chinese factory 
2020-05-04,"For subscribers: History shows when Elon Musk gets negative on Tesla's stock, you should too "
2020-05-04,"New for subscribers:  Here are Monday's biggest analyst calls of the day: Tesla, Disney, Qualcomm &amp; more "
2020-05-04,"Tesla and Elon Musk may have started an EV revolution, but it was a wild ride to get to the Model 3. 🚗 Watch the full documentary here: "
2020-05-04,Elon Musk lashed out at government stay-at-home orders as “fascist” in an expletive-laced rant on Tesla’s earnings call.. 
