Date,Content
2019-03-01,"Tesla has finally launched the long-awaited standard Model 3 starting at $35,000, and Elon Musk says that the interior ""will be slightly better than was originally promised."" https://t.co/KUXrsM7Rne https://t.co/OooWyrN9nx"
2019-03-01,"Short-seller Block: Musk should relist Tesla shares in Germany, where he can tell 'mistruths' easier https://t.co/pCubLzvw8n"
2019-03-01,"Tesla might be back in the headlines, but Elon Musk's other company, SpaceX, is poised to make some big news by sending a commercially-built spacecraft designed to carry humans to the International Space Station in a noteworthy public-private partnership. https://t.co/tOQECxQZDE https://t.co/rVj9FUAqZh"
2019-03-01,"""How do you keep your price point if you develop a cheaper car?"" 3 experts break down what Tesla's new $35,000 standard Model 3 means for investors. https://t.co/AI9cKoz20F https://t.co/yEoyPTFU69"
2019-03-01,Tesla's stock is tanking—here's what Jim Cramer and other experts have to say https://t.co/FPuFUVaMA3
2019-03-01,Analysts were unimpressed after Tesla CEO Elon Musk announced a cheaper Model 3 yesterday afternoon. https://t.co/9IuJjEEphL
2019-03-01,"A month ago, Elon Musk thought Tesla would be profitable. Now he doesn't. What changed? https://t.co/T4rdhE6qFZ"
2019-03-01,"Stocks making the biggest moves midday: Gap, Tesla, L Brands &amp; more https://t.co/UkMC4AvkmE"
2019-03-01,"Tesla shares slide a day after announcing store closures, layoffs and a loss for the first quarter https://t.co/u2pcCS3gDf"
2019-03-01,"Gap, Victoria's Secret and even Tesla: 4,300 store closures already announced this year https://t.co/kWDduGXisJ"
2019-03-01,"Tesla has finally launched the long-awaited standard Model 3 starting at $35,000, and Elon Musk says that the interior ""will be slightly better than was originally promised."" https://t.co/KUXrsMpsLO https://t.co/Q80z5xeOqb"
2019-03-01,"Stocks making the biggest moves premarket: Tesla, Gap, Nordstrom, Dell &amp; more https://t.co/rB5q3csSvl"
2019-03-01,The 'un-iPhone moment' — Here's what analysts had to say about Tesla's Model 3 announcement https://t.co/I96f5EhB4m
2019-03-01,"Today Tesla faces a nearly $1 billion debt deadline. With $3.69 billion in unrestricted cash and equivalents on hand, the company could potentially make the cash payment, but it would still put Tesla in a cash crunch. https://t.co/B1ZpMqfLea https://t.co/Fqt5QWfzho"
2019-02-28,"Stocks making the biggest moves after hours: Gap, Tesla, Marriott and more https://t.co/LMTvgf9uJq"
2019-02-28,Tesla shares drop after Elon Musk says he does not expect to turn a profit this quarter https://t.co/epSyWwTrzB
2019-02-28,"Tesla taking all sales online will require a “reduction in force on the retail side,” says Elon Musk.  https://t.co/hlSAXB2PLk"
2019-02-28,Tesla is shifting sales worldwide to online only https://t.co/vw2o36Ar6Q
2019-02-28,"Tesla suspends orders ahead of announcement, redirects website to teaser page https://t.co/KUXrsMpsLO https://t.co/mtC63a9wXA"
2019-02-28,Electric carmaker Tesla suspended all orders on its website and redirected users to a page teasing a mystery announcement CEO Elon Musk said is coming at 5 p.m. ET Thursday. https://t.co/R5FUJjPnJ6
2019-02-28,"Tesla is just 1 day away from a nearly $1 billion debt deadline. With $3.69 billion in unrestricted cash and equivalents on hand, the company could potentially make the cash payment, but it would still put Tesla in a cash crunch. https://t.co/B1ZpMqfLea https://t.co/xpKjYwjivn"
2019-02-28,"Amid a wild week for Tesla, trader bets stock will drop 10% in two weeks https://t.co/QR3vgAMmDw"
2019-02-28,"May the Chevy Volt RIP: Tesla helped kill it, but it taught GM a lot about electric cars https://t.co/LY19OBkuPv"
2019-02-28,"Stocks making the biggest moves premarket: JC Penney, Square, Tesla, L Brands &amp; more https://t.co/OPOsre1ZYX"
2019-02-28,Top Tesla analyst Jonas takes a few guesses at what the big announcement on Thursday will be https://t.co/iIdzNgjB3O
2019-02-28,"Here are the biggest analyst calls of the day: HP, Tesla, Best Buy, General Electric https://t.co/CvDGCGIFKh"
2019-02-28,"Elon Musk and the SEC are battling it out again, with the SEC asking a judge to hold the Tesla CEO in contempt following his tweets on the company's manufacturing numbers. Here's what five experts say to watch next: https://t.co/ambIjmQhnP https://t.co/SLQ3egfFc8"
2019-02-28,"""As far as I'm concerned, he's brilliant, but he conducts himself like he needs adult supervision,"" Omega Advisors' Leon Cooperman said Tuesday of Tesla CEO Elon Musk. https://t.co/SoVJqXW0pD https://t.co/63V09jaMbW"
2019-02-28,Tesla is lining up about $2 billion in loans for Shanghai Gigafactory: analyst report https://t.co/zc0BmmWPX9
2019-02-27,"On Friday, close to $1 billion in debt comes due for Tesla, an obligation that will wipe out about a quarter of the company’s cash. https://t.co/cUSGwvFFym"
2019-02-27,"Elon Musk has 'no transparency,' and Tesla is uninvestable, market watcher Mark Tepper says https://t.co/4PVB4ia6Vz"
2019-02-27,Tesla can do a world of good if Elon Musk seizes the coming boom in India energy storage. Here's why https://t.co/P3zZPXgCvx
2019-02-27,Tesla faces a cash crunch with a $920 million debt payment due on Friday https://t.co/B1ZpMqfLea
2019-02-27,Tesla's directors 'seem to be incapable' of restraining Musk https://t.co/oZ8SXRl13Q
2019-02-27,"""This guy's going to attack the SEC? How about removing him?"" @MadMoneyOnCNBC's Jim Cramer said yesterday that Tesla should remove Elon Musk as CEO after his comments to the SEC. https://t.co/OHVK4lo0Yx https://t.co/fcwxFOvT1B"
2019-02-27,Tesla shares fell after the SEC asked a judge to hold Elon Musk in contempt for violating its settlement deal. https://t.co/Hu1Hz1F7z2 https://t.co/A6wcY8ansy
2019-02-27,Tesla shares fell after the SEC asked a judge to hold Elon Musk in contempt for violating its settlement deal. https://t.co/Hu1Hz1F7z2 https://t.co/ABvoJryWyr
2019-02-26,"Elon Musk and the SEC are battling it out again, with the SEC asking a judge to hold the Tesla CEO in contempt following his tweets on the company's manufacturing numbers. Here's what five experts say to watch next: https://t.co/ambIjn7SMp https://t.co/KB5M85FskT"
2019-02-26,Tesla CEO Elon Musk is in conflict with the SEC again—Cramer and other experts weigh in on what's next https://t.co/454Oiv7VaI
2019-02-26,"""As far as I'm concerned, he's brilliant, but he conducts himself like he needs adult supervision,"" Omega Advisors' Leon Cooperman said of Tesla CEO Elon Musk. https://t.co/SoVJqXEp13 https://t.co/uVlALtJFvm"
2019-02-26,Maxwell Investors sue to block Tesla acquisition https://t.co/ASyxGmWq15
2019-02-26,"""This guy's going to attack the SEC? How about removing him?"" @MadMoneyOnCNBC's Jim Cramer said Tesla should remove Elon Musk as CEO after his comments to the SEC. https://t.co/OHVK4l6pzX https://t.co/V0UaQOTCi6"
2019-02-26,Cramer: Elon Musk should be removed from Tesla as CEO for attacking the SEC https://t.co/Max2nLCFTO
2019-02-26,Tesla shares fell after the SEC asked a judge to hold Elon Musk in contempt for violating its settlement deal. https://t.co/Hu1Hz1F7z2 https://t.co/BQeWBh2qwl
2019-02-26,"Wall Street analysts see Musk's SEC battle weighing on Tesla shares, but CEO unlikely to be removed https://t.co/xPjgix2Q7d"
2019-02-26,"Stocks making the biggest moves premarket: Home Depot, Caterpillar, Tesla &amp; more https://t.co/c74QjhXHe5"
2019-02-26,Canada's cut-price answer to Tesla just officially opened its factory in China https://t.co/xiSPSguFGl
2019-02-25,Tesla shares fall on report SEC asks judge to hold Elon Musk in contempt for violating deal https://t.co/OmHd6u533r
2019-02-25,Russia has their answer to the Tesla. And it's made by the people behind the AK-47. https://t.co/N5EStMutTP https://t.co/r22NaWHLnk
2019-02-24,Tesla customers describe maddening problems with returns and refunds. https://t.co/WO8CWsCZQb
2019-02-24,This bad habit annoys Richard Branson and will get you fired from Tesla. via @CNBCMakeIt https://t.co/NadTXQJ3he
2019-02-24,"If you invested in Tesla in 2010, when it made its IPO, that investment definitely paid off. https://t.co/BtBNPTMByr  via @CNBCMakeIt https://t.co/n6HiYHYlJ6"
2019-02-23,"Late Wednesday night Elon Musk tweeted, then revised, Tesla financial guidance. He probably shouldn't have. https://t.co/sMQpJeLN31"
2019-02-23,Tesla has lost more than 40 execs since 2016 — here's an updated list. https://t.co/IcHdsxRf0g
2019-02-23,Tesla doesn't have enough of the batteries that can power your home. https://t.co/UoTDtAS6Bd
2019-02-23,"Elon Musk says the tech is 'mind-bogglingly stupid,' but hydrogen cars may yet test Tesla https://t.co/y2aWQYJKzG"
2019-02-23,"""I'm very proud that I can tweet without having to go through legal,"" AutoNation's outgoing CEO commented on Elon Musk and Tesla. https://t.co/xfUZdu70dP https://t.co/bIPr9EyovZ"
2019-02-22,Tesla begins Model 3 delivery in China ahead of schedule https://t.co/nO13m0T5Ss
2019-02-22,"""When we look at the Model 3 a lot of the issues are the electronics,"" Consumer Reports no longer recommends the Tesla Model 3, citing build quality as the biggest reason to take away the recommendation. https://t.co/LxpyCLrWe4 https://t.co/Z4BJzldkUn"
2019-02-21,"""When we look at the Model 3 a lot of the issues are the electronics,"" Consumer Reports no longer recommends the Tesla Model 3, citing build quality as the biggest reason to take away the recommendation. https://t.co/LxpyCLakPu https://t.co/125dTx8inT"
2019-02-21,Tesla customers describe maddening problems with returns and refunds https://t.co/LXjCUvGx2v
2019-02-21,"Tesla tanks, Subaru soars in Consumer Reports' new reliability survey https://t.co/LxpyCLrWe4"
2019-02-21,"""They just can't escape this narrative that there's something that's difficult to work with Elon,"" Loup Ventures' Gene Munster said yesterday of Tesla's announcement that General Counsel Dane Butswinkas is leaving after two months. https://t.co/TmzeYQBTov https://t.co/NC4a5ugcfi"
2019-02-20,"Tesla's charging stations are a massive ""competitive moat,"" Morgan Stanley says. https://t.co/il4tSlDGC8"
2019-02-20,"Tesla is replacing its general counsel Dane Butswinkas. Jonathan Chang, Tesla's current vice president of legal, will take over Butswinkas's position, effective Wednesday. https://t.co/DrhZar3xzj https://t.co/EziHu1gfmh"
2019-02-20,"Late Wednesday night Elon Musk tweeted, then revised, Tesla financial guidance. He probably shouldn't have. https://t.co/44SmA2H7dM"
2019-02-20,"It seems impossible that Tesla will have full self-driving car tech ready in a year, says analyst https://t.co/dmdEK7mets"
2019-02-20,Tesla has lost more than 40 execs since 2016 — here's an updated list https://t.co/moZmSJRRQA
2019-02-20,"Late Wednesday night Elon Musk tweeted, then revised, Tesla financial guidance. He probably shouldn't have. https://t.co/bslqWQDMft"
2019-02-20,Reports of a Model 3 leasing program could be a bad sign for Tesla https://t.co/15Zlw0vcCy
2019-02-20,"Tesla is fairly priced to get bought by a tech giant like Apple, fund manager says https://t.co/SbvyPGR2MO"
2019-02-20,"Tesla is going to be the next Amazon, says a major shareholder with a $4,000 per share target https://t.co/NUD5kwUk1I"
2019-02-20,"Tesla is replacing its general counsel Dane Butswinkas, the company said Wednesday. Here's what you need to know. https://t.co/n19ebbTKzY"
2019-02-20,"Tesla is replacing its general counsel Dane Butswinkas. Jonathan Chang, Tesla's current vice president of legal, will take over Butswinkas's position, effective Wednesday. https://t.co/DrhZar3xzj https://t.co/R1LsERS806"
2019-02-20,"Elon Musk tweeted, then revised, Tesla financial guidance. He probably shouldn't have. https://t.co/VKauJ2v1jr"
2019-02-20,"Tesla is fairly priced to get bought by a tech giant like Apple, fund manager says https://t.co/tPjyrqeaOR"
2019-02-20,Stocks set for mixed open | Trump signals trade deadline flexibility | Tesla plans leasing options https://t.co/UTie3OQC4k
2019-02-19,Elon Musk says Tesla won't be getting involved with cryptocurrency https://t.co/N0ni71wa1J
2019-02-19,Elon Musk: Tesla will have all its self-driving car features by the end of the year https://t.co/NnCOE67Q4y
2019-02-19,"Tesla's Powerwall batteries are in short supply among solar panel installers, according to a survey. https://t.co/Jee2UJo38D"
2019-02-19,Tesla doesn't have enough of the batteries that can power your home https://t.co/iSjvGybi6M
2019-02-18,"Tesla has grand ambitions in China, but the electric vehicle maker faces steep competition there. https://t.co/RoI08ZROpJ https://t.co/A2J9dqjVkb"
2019-02-17,This bad habit annoys Richard Branson and will get you fired from Tesla. via @CNBCMakeIt https://t.co/YA23rgASCS
2019-02-17,"Fire at Tesla factory in Fremont contained, won't impact production https://t.co/gHjQoTiG9r"
2019-02-16,It's sounding more likely that Tesla and Mercedes-Benz could be ready to collaborate. via @CNBCMakeIt https://t.co/cWmOQhn59c
2019-02-14,Morgan Stanley: An electric pickup from Tesla or Rivian is a 'serious problem' for Detroit https://t.co/6fSaUajIXy
2019-02-14,Tesla introduces 'Dog Mode' to keep your pets from getting too hot https://t.co/BjZlufcMRG
2019-02-14,"Tesla is not 'quite out of the woods yet,' says Morgan Stanley's Adam Jonas https://t.co/Z57O3gwCNs"
2019-02-13,Morgan Stanley: Why GM and Amazon may be investing in 'the next Tesla' https://t.co/aJLYbnRXk9
2019-02-13,"Tesla has grand ambitions in China, but the electric vehicle maker faces steep competition there. https://t.co/RoI08ZAd19 https://t.co/jT0jFJlIvq"
2019-02-12,"Tesla has grand ambitions in China, but the electric vehicle maker faces steep competition there. https://t.co/RoI08ZAd19 https://t.co/XuhrWKsauX"
2019-02-12,"Tesla needs China, the world's largest auto market, in order to succeed. Here's what it's up against. https://t.co/RoI08ZROpJ"
2019-02-12,Tesla is staking its future on China — here's what it's up against https://t.co/6Jq1CL5tzJ
2019-02-12,"Tesla's charging stations are a massive 'competitive moat,' Morgan Stanley says https://t.co/baKhbq0AHT"
2019-02-11,"Tesla's Model 3 ranked 'most satisfying' car, more than Porsche or Corvette via @CNBCMakeIt https://t.co/wPCoIMfVvk"
2019-02-11,Tesla's largest institutional investor just cut its stake in half https://t.co/Aa2Zz3UpFI
2019-02-11,"Stocks making the biggest moves midday: Avis Budget Group, Pfizer, Tesla &amp; more https://t.co/VKeHeMTD1r"
2019-02-11,"Tesla's electric vehicle dominance is about to have 'serious competition,' Morgan Stanley says https://t.co/AaFu5WoxLL"
2019-02-11,"Stocks making the biggest moves premarket: Morgan Stanley, Restaurant Brands, Tesla, Walmart &amp; more https://t.co/zqQVkMqCgL"
2019-02-11,Tesla shares jump after Canaccord Genuity upgrades the stock and predicts 40% rally from here https://t.co/LI85mnqtI2
2019-02-11,This bad habit annoys Richard Branson and will get you fired from Tesla. via @CNBCMakeIt https://t.co/ZgXB1zKEZ5
